cps19_citizenship,cps19_yob,cps19_province,cps19_votechoice,cps19_education,cps19_gender,vote_liberal,age,age_bracket,province_q,education_q,income_bracket,sex
Canadian citizen,1984,Quebec,Liberal Party,Completed secondary/ high school,A man,1,36,1,2,2,1,1
Canadian citizen,1962,Quebec,Liberal Party,Bachelor's degree,A woman,1,58,2,2,3,1,0
Canadian citizen,1978,Quebec,Liberal Party,"Completed technical, community college, CEGEP, College Classique",A woman,1,42,2,2,2,1,0
Canadian citizen,1953,Manitoba,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A woman,0,67,3,4,2,1,0
Canadian citizen,1974,Quebec,Liberal Party,Some university,A man,1,46,2,2,2,3,1
Canadian citizen,1928,Ontario,Liberal Party,Master's degree,A woman,1,92,4,3,3,1,0
Canadian citizen,1958,Nova Scotia,Liberal Party,Some university,A woman,1,62,3,1,2,2,0
Canadian citizen,1949,British Columbia,Conservative Party,Completed secondary/ high school,A woman,0,71,3,5,2,1,0
Canadian citizen,1953,Ontario,Liberal Party,Bachelor's degree,A man,1,67,3,3,3,3,1
Canadian citizen,1959,Manitoba,Conservative Party,Master's degree,A woman,0,61,3,4,3,2,0
Canadian citizen,1963,Alberta,Conservative Party,Bachelor's degree,A man,0,57,2,4,3,3,1
Canadian citizen,1957,Alberta,Conservative Party,"Some technical, community college, CEGEP, College Classique",A man,0,63,3,4,2,1,1
Canadian citizen,1967,New Brunswick,Liberal Party,Master's degree,A woman,1,53,2,1,3,3,0
Canadian citizen,1996,Ontario,Liberal Party,"Some technical, community college, CEGEP, College Classique",A woman,1,24,1,3,2,2,0
Canadian citizen,1971,Quebec,Liberal Party,"Some technical, community college, CEGEP, College Classique",A woman,1,49,2,2,2,1,0
Canadian citizen,1975,Ontario,Conservative Party,Some secondary/ high school,A woman,0,45,2,3,1,3,0
Canadian citizen,1965,Newfoundland and Labrador,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A woman,0,55,2,1,2,1,0
Canadian citizen,1951,British Columbia,Conservative Party,Completed secondary/ high school,A woman,0,69,3,5,2,1,0
Canadian citizen,1954,British Columbia,Liberal Party,Some university,A woman,1,66,3,5,2,2,0
Canadian citizen,1938,British Columbia,Liberal Party,"Completed technical, community college, CEGEP, College Classique",A man,1,82,4,5,2,1,1
Canadian citizen,1957,Alberta,Conservative Party,Completed secondary/ high school,A woman,0,63,3,4,2,1,0
Canadian citizen,1940,British Columbia,Conservative Party,Completed secondary/ high school,A woman,0,80,3,5,2,1,0
Canadian citizen,1955,British Columbia,Liberal Party,"Some technical, community college, CEGEP, College Classique",A man,1,65,3,5,2,1,1
Canadian citizen,1971,Ontario,Liberal Party,Some secondary/ high school,A man,1,49,2,3,1,1,1
Canadian citizen,1992,Ontario,Liberal Party,Master's degree,A woman,1,28,1,3,3,1,0
Canadian citizen,1962,Ontario,Conservative Party,Some secondary/ high school,A woman,0,58,2,3,1,1,0
Canadian citizen,1952,Ontario,Liberal Party,"Some technical, community college, CEGEP, College Classique",A woman,1,68,3,3,2,1,0
Canadian citizen,1979,Ontario,Conservative Party,"Some technical, community college, CEGEP, College Classique",A man,0,41,2,3,2,1,1
Canadian citizen,1967,Alberta,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A man,0,53,2,4,2,3,1
Canadian citizen,1991,Ontario,Conservative Party,Bachelor's degree,A woman,0,29,1,3,3,1,0
Canadian citizen,1954,British Columbia,Liberal Party,"Completed technical, community college, CEGEP, College Classique",A woman,1,66,3,5,2,1,0
Canadian citizen,1971,Ontario,Conservative Party,Bachelor's degree,A woman,0,49,2,3,3,3,0
Canadian citizen,1970,Ontario,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A woman,0,50,2,3,2,1,0
Canadian citizen,1957,Ontario,Liberal Party,Master's degree,A man,1,63,3,3,3,2,1
Canadian citizen,1954,British Columbia,Conservative Party,Completed secondary/ high school,A woman,0,66,3,5,2,1,0
Canadian citizen,1946,Ontario,Conservative Party,Some university,A man,0,74,3,3,2,1,1
Canadian citizen,1981,Ontario,Liberal Party,Completed secondary/ high school,A man,1,39,1,3,2,1,1
Canadian citizen,1939,Ontario,Conservative Party,Some secondary/ high school,A man,0,81,4,3,1,1,1
Canadian citizen,1961,Alberta,Conservative Party,Some secondary/ high school,A woman,0,59,2,4,1,3,0
Canadian citizen,1986,Ontario,Liberal Party,Master's degree,A man,1,34,1,3,3,2,1
Canadian citizen,1976,British Columbia,Conservative Party,Some university,"Other (e.g. Trans, non-binary, two-spirit, gender-queer)",0,44,2,5,2,1,0
Canadian citizen,1966,Manitoba,Liberal Party,"Completed technical, community college, CEGEP, College Classique",A woman,1,54,2,4,2,1,0
Canadian citizen,1984,Ontario,Liberal Party,Bachelor's degree,A woman,1,36,1,3,3,3,0
Canadian citizen,1965,Quebec,Conservative Party,Bachelor's degree,A woman,0,55,2,2,3,1,0
Canadian citizen,1968,Ontario,Conservative Party,"Some technical, community college, CEGEP, College Classique",A man,0,52,2,3,2,1,1
Canadian citizen,1976,British Columbia,Liberal Party,"Some technical, community college, CEGEP, College Classique",A woman,1,44,2,5,2,3,0
Canadian citizen,1953,Ontario,Conservative Party,"Some technical, community college, CEGEP, College Classique",A woman,0,67,3,3,2,1,0
Canadian citizen,1963,Ontario,Conservative Party,Bachelor's degree,A woman,0,57,2,3,3,1,0
Canadian citizen,1949,Ontario,Liberal Party,Bachelor's degree,A woman,1,71,3,3,3,1,0
Canadian citizen,1945,Ontario,Liberal Party,Completed secondary/ high school,A woman,1,75,3,3,2,1,0
Canadian citizen,1977,Ontario,Conservative Party,Bachelor's degree,A woman,0,43,2,3,3,1,0
Canadian citizen,1968,New Brunswick,Conservative Party,Completed secondary/ high school,A man,0,52,2,1,2,1,1
Canadian citizen,1967,Quebec,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A woman,0,53,2,2,2,2,0
Canadian citizen,2000,Quebec,Liberal Party,"Some technical, community college, CEGEP, College Classique",A man,1,20,1,2,2,1,1
Canadian citizen,1972,Ontario,Liberal Party,"Completed technical, community college, CEGEP, College Classique",A woman,1,48,2,3,2,3,0
Canadian citizen,1952,Ontario,Conservative Party,Bachelor's degree,A woman,0,68,3,3,3,0,0
Canadian citizen,1960,Alberta,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A man,0,60,2,4,2,1,1
Canadian citizen,1938,British Columbia,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A man,0,82,4,5,2,1,1
Canadian citizen,1965,Ontario,Conservative Party,"Some technical, community college, CEGEP, College Classique",A man,0,55,2,3,2,1,1
Canadian citizen,1944,Ontario,Liberal Party,"Completed technical, community college, CEGEP, College Classique",A woman,1,76,3,3,2,2,0
Canadian citizen,1961,Quebec,Liberal Party,Completed secondary/ high school,A man,1,59,2,2,2,3,1
Canadian citizen,1959,British Columbia,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A woman,0,61,3,5,2,1,0
Canadian citizen,1996,Ontario,Conservative Party,Bachelor's degree,A man,0,24,1,3,3,1,1
Canadian citizen,1961,Ontario,Liberal Party,Bachelor's degree,A woman,1,59,2,3,3,3,0
Canadian citizen,1980,Saskatchewan,Conservative Party,Bachelor's degree,A woman,0,40,1,4,3,1,0
Canadian citizen,1958,Saskatchewan,Conservative Party,Bachelor's degree,A woman,0,62,3,4,3,3,0
Canadian citizen,1992,Saskatchewan,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A woman,0,28,1,4,2,1,0
Canadian citizen,1957,British Columbia,Liberal Party,Some university,A woman,1,63,3,5,2,3,0
Canadian citizen,1946,Alberta,Liberal Party,"Completed technical, community college, CEGEP, College Classique",A woman,1,74,3,4,2,1,0
Canadian citizen,1969,Ontario,Liberal Party,Some university,A man,1,51,2,3,2,1,1
Canadian citizen,1942,Ontario,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A woman,0,78,3,3,2,1,0
Canadian citizen,1957,Alberta,Conservative Party,"Some technical, community college, CEGEP, College Classique",A woman,0,63,3,4,2,1,0
Canadian citizen,1941,Nova Scotia,Liberal Party,Bachelor's degree,A woman,1,79,3,1,3,1,0
Canadian citizen,1970,Ontario,Liberal Party,Bachelor's degree,A man,1,50,2,3,3,1,1
Canadian citizen,1955,Ontario,Conservative Party,Completed secondary/ high school,A man,0,65,3,3,2,1,1
Canadian citizen,1948,Ontario,Liberal Party,"Completed technical, community college, CEGEP, College Classique",A man,1,72,3,3,2,3,1
Canadian citizen,1991,Ontario,Liberal Party,Bachelor's degree,A woman,1,29,1,3,3,1,0
Canadian citizen,1978,Quebec,Liberal Party,Some university,A woman,1,42,2,2,2,2,0
Canadian citizen,1936,Ontario,Conservative Party,Bachelor's degree,A woman,0,84,4,3,3,1,0
Canadian citizen,1971,Ontario,Liberal Party,Master's degree,A man,1,49,2,3,3,3,1
Canadian citizen,1953,Ontario,Liberal Party,Bachelor's degree,A man,1,67,3,3,3,3,1
Canadian citizen,1994,Ontario,Liberal Party,Bachelor's degree,A woman,1,26,1,3,3,2,0
Canadian citizen,1983,Ontario,Conservative Party,"Some technical, community college, CEGEP, College Classique",A man,0,37,1,3,2,1,1
Canadian citizen,1980,Ontario,Liberal Party,Bachelor's degree,A man,1,40,1,3,3,1,1
Canadian citizen,1943,Quebec,Conservative Party,"Some technical, community college, CEGEP, College Classique",A woman,0,77,3,2,2,1,0
Canadian citizen,1971,Ontario,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A woman,0,49,2,3,2,3,0
Canadian citizen,1948,Nova Scotia,Liberal Party,"Completed technical, community college, CEGEP, College Classique",A woman,1,72,3,1,2,3,0
Canadian citizen,1965,Alberta,Conservative Party,Some university,A woman,0,55,2,4,2,1,0
Canadian citizen,1965,Ontario,Conservative Party,Completed secondary/ high school,A man,0,55,2,3,2,1,1
Canadian citizen,1975,Quebec,Liberal Party,Bachelor's degree,A man,1,45,2,2,3,1,1
Canadian citizen,1972,Ontario,Conservative Party,Completed secondary/ high school,A woman,0,48,2,3,2,1,0
Canadian citizen,1995,Alberta,Conservative Party,Completed secondary/ high school,A man,0,25,1,4,2,1,1
Canadian citizen,1983,Alberta,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A woman,0,37,1,4,2,1,0
Canadian citizen,1982,Alberta,Conservative Party,No schooling,A woman,0,38,1,4,1,1,0
Canadian citizen,1988,Ontario,Liberal Party,Master's degree,A man,1,32,1,3,3,1,1
Canadian citizen,1981,Ontario,Conservative Party,Bachelor's degree,A man,0,39,1,3,3,1,1
Canadian citizen,1939,Alberta,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A woman,0,81,4,4,2,1,0
Canadian citizen,1957,Saskatchewan,Conservative Party,"Some technical, community college, CEGEP, College Classique",A woman,0,63,3,4,2,1,0
Canadian citizen,1928,Alberta,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A woman,0,92,4,4,2,1,0
Canadian citizen,1972,Ontario,Liberal Party,Master's degree,A man,1,48,2,3,3,3,1
Canadian citizen,1978,Ontario,Conservative Party,Completed secondary/ high school,A man,0,42,2,3,2,1,1
Canadian citizen,1963,Ontario,Liberal Party,Bachelor's degree,A man,1,57,2,3,3,1,1
Canadian citizen,1978,Ontario,Conservative Party,Master's degree,A man,0,42,2,3,3,3,1
Canadian citizen,1978,Ontario,Conservative Party,"Some technical, community college, CEGEP, College Classique",A woman,0,42,2,3,2,1,0
Canadian citizen,1958,Quebec,Conservative Party,Completed secondary/ high school,A woman,0,62,3,2,2,1,0
Canadian citizen,1976,Alberta,Conservative Party,Bachelor's degree,A woman,0,44,2,4,3,1,0
Canadian citizen,1948,Saskatchewan,Conservative Party,Bachelor's degree,A man,0,72,3,4,3,1,1
Canadian citizen,1997,Ontario,Liberal Party,Professional degree or doctorate,A woman,1,23,1,3,3,1,0
Canadian citizen,1964,Ontario,Liberal Party,Some university,A woman,1,56,2,3,2,1,0
Canadian citizen,1985,Ontario,Liberal Party,Master's degree,A woman,1,35,1,3,3,2,0
Canadian citizen,1960,Saskatchewan,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A woman,0,60,2,4,2,1,0
Canadian citizen,1994,Ontario,Conservative Party,Professional degree or doctorate,A woman,0,26,1,3,3,1,0
Canadian citizen,1950,Ontario,Conservative Party,Bachelor's degree,A woman,0,70,3,3,3,2,0
Canadian citizen,1994,Alberta,Liberal Party,Bachelor's degree,A woman,1,26,1,4,3,2,0
Canadian citizen,1966,Quebec,Liberal Party,Some university,A woman,1,54,2,2,2,1,0
Canadian citizen,1958,Nova Scotia,Liberal Party,"Some technical, community college, CEGEP, College Classique",A woman,1,62,3,1,2,1,0
Canadian citizen,2000,British Columbia,Conservative Party,Completed secondary/ high school,A woman,0,20,1,5,2,1,0
Canadian citizen,1969,Ontario,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A woman,0,51,2,3,2,3,0
Canadian citizen,1955,Ontario,Liberal Party,Master's degree,A man,1,65,3,3,3,1,1
Canadian citizen,1976,British Columbia,Liberal Party,Bachelor's degree,A woman,1,44,2,5,3,2,0
Canadian citizen,1955,Ontario,Conservative Party,Some secondary/ high school,A woman,0,65,3,3,1,1,0
Canadian citizen,1991,Ontario,Conservative Party,Bachelor's degree,A man,0,29,1,3,3,1,1
Canadian citizen,1961,Saskatchewan,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A woman,0,59,2,4,2,2,0
Canadian citizen,1957,Ontario,Conservative Party,Completed secondary/ high school,A woman,0,63,3,3,2,1,0
Canadian citizen,1961,Ontario,Liberal Party,"Completed technical, community college, CEGEP, College Classique",A woman,1,59,2,3,2,1,0
Canadian citizen,1969,British Columbia,Conservative Party,Some university,A man,0,51,2,5,2,1,1
Canadian citizen,1960,Saskatchewan,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A man,0,60,2,4,2,2,1
Canadian citizen,1945,Quebec,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A woman,0,75,3,2,2,1,0
Canadian citizen,1975,Ontario,Liberal Party,Bachelor's degree,A woman,1,45,2,3,3,2,0
Canadian citizen,1956,British Columbia,Liberal Party,Bachelor's degree,A man,1,64,3,5,3,1,1
Canadian citizen,1985,British Columbia,Conservative Party,Master's degree,A man,0,35,1,5,3,3,1
Canadian citizen,1980,Ontario,Conservative Party,Professional degree or doctorate,A woman,0,40,1,3,3,3,0
Canadian citizen,1973,Ontario,Liberal Party,Completed secondary/ high school,A woman,1,47,2,3,2,3,0
Canadian citizen,1950,British Columbia,Conservative Party,Bachelor's degree,A woman,0,70,3,5,3,3,0
Canadian citizen,1950,Saskatchewan,Conservative Party,Master's degree,A woman,0,70,3,4,3,1,0
Canadian citizen,1955,Ontario,Liberal Party,"Completed technical, community college, CEGEP, College Classique",A woman,1,65,3,3,2,1,0
Canadian citizen,1997,Ontario,Liberal Party,"Some technical, community college, CEGEP, College Classique",A woman,1,23,1,3,2,1,0
Canadian citizen,1940,Quebec,Liberal Party,"Some technical, community college, CEGEP, College Classique",A man,1,80,3,2,2,1,1
Canadian citizen,1959,British Columbia,Conservative Party,Bachelor's degree,A man,0,61,3,5,3,3,1
Canadian citizen,1980,Ontario,Liberal Party,"Completed technical, community college, CEGEP, College Classique",A woman,1,40,1,3,2,1,0
Canadian citizen,1973,Ontario,Liberal Party,Master's degree,A woman,1,47,2,3,3,3,0
Canadian citizen,1962,Quebec,Liberal Party,Completed secondary/ high school,A woman,1,58,2,2,2,1,0
Canadian citizen,1991,Ontario,Liberal Party,Professional degree or doctorate,A woman,1,29,1,3,3,3,0
Canadian citizen,1972,British Columbia,Liberal Party,"Some technical, community college, CEGEP, College Classique",A woman,1,48,2,5,2,1,0
Canadian citizen,1981,Manitoba,Conservative Party,Completed secondary/ high school,A man,0,39,1,4,2,1,1
Canadian citizen,1982,British Columbia,Liberal Party,Some secondary/ high school,A woman,1,38,1,5,1,1,0
Canadian citizen,1952,Quebec,Liberal Party,"Completed technical, community college, CEGEP, College Classique",A woman,1,68,3,2,2,1,0
Canadian citizen,1980,British Columbia,Liberal Party,Bachelor's degree,A woman,1,40,1,5,3,3,0
Canadian citizen,1947,Ontario,Liberal Party,Some university,A woman,1,73,3,3,2,1,0
Canadian citizen,1950,British Columbia,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A woman,0,70,3,5,2,1,0
Canadian citizen,1940,British Columbia,Liberal Party,Professional degree or doctorate,A man,1,80,3,5,3,1,1
Canadian citizen,1976,Alberta,Conservative Party,"Some technical, community college, CEGEP, College Classique",A woman,0,44,2,4,2,1,0
Canadian citizen,1995,British Columbia,Liberal Party,"Completed technical, community college, CEGEP, College Classique",A woman,1,25,1,5,2,1,0
Canadian citizen,1991,Ontario,Liberal Party,Completed secondary/ high school,A woman,1,29,1,3,2,1,0
Canadian citizen,1948,Quebec,Conservative Party,"Some technical, community college, CEGEP, College Classique",A man,0,72,3,2,2,1,1
Canadian citizen,1963,Ontario,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A woman,0,57,2,3,2,1,0
Canadian citizen,1976,Ontario,Conservative Party,Bachelor's degree,A man,0,44,2,3,3,1,1
Canadian citizen,1958,Ontario,Conservative Party,Completed elementary school,A woman,0,62,3,3,1,1,0
Canadian citizen,1954,Manitoba,Liberal Party,"Completed technical, community college, CEGEP, College Classique",A woman,1,66,3,4,2,1,0
Canadian citizen,1953,British Columbia,Liberal Party,"Some technical, community college, CEGEP, College Classique",A man,1,67,3,5,2,1,1
